step,value,metric,run_id,algorithm,observation_mode,reward_mode
1392,49.71428680419922,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
1476,46.125,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
1703,47.30555725097656,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
2299,57.474998474121094,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
2816,64.0,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
2905,60.52083206176758,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
3245,62.403846740722656,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
3608,64.42857360839844,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
4149,69.1500015258789,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
4772,74.5625,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
5455,80.22058868408203,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
6130,85.13888549804688,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
7238,95.2368392944336,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
8443,105.5374984741211,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
9228,109.85713958740234,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
9671,109.8977279663086,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
10183,110.68478393554688,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
10262,106.89583587646484,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
10841,108.41000366210938,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
12371,123.36000061035156,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
12887,125.7699966430664,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
13671,130.42999267578125,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
14192,129.72000122070312,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
14636,133.9199981689453,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
15334,139.97999572753906,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
15387,139.9499969482422,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
15796,143.1999969482422,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
15814,141.11000061035156,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
16502,142.02999877929688,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
17554,147.3800048828125,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
18807,159.02000427246094,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
19172,159.27000427246094,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
19771,161.6300048828125,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
20789,166.39999389648438,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
20811,160.38999938964844,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
21326,158.7100067138672,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
21857,157.27000427246094,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
22386,151.47999572753906,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
22736,142.92999267578125,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
22935,137.07000732421875,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
23148,134.77000427246094,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
23163,129.8000030517578,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
24616,143.5399932861328,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
25383,145.4199981689453,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
25690,133.19000244140625,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
26152,132.64999389648438,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
26254,125.83000183105469,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
26797,126.05000305175781,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
26877,122.41000366210938,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
27019,116.8499984741211,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
28067,126.80000305175781,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
28786,129.89999389648438,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
28936,131.22000122070312,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
29562,130.60000610351562,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
29622,120.68000030517578,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
30138,113.30999755859375,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
30783,116.11000061035156,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
30896,111.25,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
31912,111.2300033569336,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
33559,127.4800033569336,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
34914,135.8800048828125,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
35071,132.13999938964844,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
35644,132.5800018310547,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
36309,135.72999572753906,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
36662,137.27000427246094,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
36707,135.58999633789062,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
36750,135.8699951171875,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
37045,124.29000091552734,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
37695,123.12000274658203,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
37863,121.7300033569336,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
38027,118.75,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
39053,127.98999786376953,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
39344,125.47000122070312,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
39513,126.36000061035156,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
39848,128.2899932861328,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
39969,119.0199966430664,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
40230,114.44000244140625,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
40250,113.13999938964844,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
40768,112.05999755859375,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
40807,111.8499984741211,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
40960,108.22000122070312,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
42960,121.7699966430664,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
43195,122.98999786376953,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
44204,122.91999816894531,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
44410,108.51000213623047,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
45054,101.4000015258789,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
45153,100.81999969482422,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
45378,97.33999633789062,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
45997,96.87999725341797,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
46536,98.73999786376953,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
46922,102.1500015258789,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
47484,107.33999633789062,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
48090,110.44999694824219,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
48204,105.08999633789062,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
48275,104.12000274658203,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
48511,104.83999633789062,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
48898,98.44999694824219,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
49538,101.94000244140625,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
49574,100.61000061035156,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
49604,97.55999755859375,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
49634,96.6500015258789,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
49737,95.06999969482422,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
49963,97.12999725341797,episode_length,dqn_full_grid_sparse,dqn,full_grid,sparse
2048,2.5823214054107666,training_reward,ppo_compact_coverage,ppo,compact,coverage
4096,3.0950000286102295,training_reward,ppo_compact_coverage,ppo,compact,coverage
6144,4.029600143432617,training_reward,ppo_compact_coverage,ppo,compact,coverage
8192,3.4709999561309814,training_reward,ppo_compact_coverage,ppo,compact,coverage
10240,3.213399887084961,training_reward,ppo_compact_coverage,ppo,compact,coverage
12288,2.416100025177002,training_reward,ppo_compact_coverage,ppo,compact,coverage
14336,3.21370005607605,training_reward,ppo_compact_coverage,ppo,compact,coverage
16384,3.751499891281128,training_reward,ppo_compact_coverage,ppo,compact,coverage
18432,4.234899997711182,training_reward,ppo_compact_coverage,ppo,compact,coverage
20480,3.363300085067749,training_reward,ppo_compact_coverage,ppo,compact,coverage
22528,3.3498001098632812,training_reward,ppo_compact_coverage,ppo,compact,coverage
24576,4.130499839782715,training_reward,ppo_compact_coverage,ppo,compact,coverage
26624,3.8387999534606934,training_reward,ppo_compact_coverage,ppo,compact,coverage
28672,3.4971001148223877,training_reward,ppo_compact_coverage,ppo,compact,coverage
30720,3.1377999782562256,training_reward,ppo_compact_coverage,ppo,compact,coverage
32768,4.188799858093262,training_reward,ppo_compact_coverage,ppo,compact,coverage
34816,3.584700107574463,training_reward,ppo_compact_coverage,ppo,compact,coverage
36864,4.527299880981445,training_reward,ppo_compact_coverage,ppo,compact,coverage
38912,5.099899768829346,training_reward,ppo_compact_coverage,ppo,compact,coverage
40960,3.9191999435424805,training_reward,ppo_compact_coverage,ppo,compact,coverage
43008,2.7060999870300293,training_reward,ppo_compact_coverage,ppo,compact,coverage
45056,4.13730001449585,training_reward,ppo_compact_coverage,ppo,compact,coverage
47104,3.7191998958587646,training_reward,ppo_compact_coverage,ppo,compact,coverage
49152,2.930799961090088,training_reward,ppo_compact_coverage,ppo,compact,coverage
51200,3.3515000343322754,training_reward,ppo_compact_coverage,ppo,compact,coverage
2048,36.23214340209961,episode_length,ppo_compact_coverage,ppo,compact,coverage
4096,22.25,episode_length,ppo_compact_coverage,ppo,compact,coverage
6144,24.139999389648438,episode_length,ppo_compact_coverage,ppo,compact,coverage
8192,14.949999809265137,episode_length,ppo_compact_coverage,ppo,compact,coverage
10240,12.609999656677246,episode_length,ppo_compact_coverage,ppo,compact,coverage
12288,14.039999961853027,episode_length,ppo_compact_coverage,ppo,compact,coverage
14336,20.229999542236328,episode_length,ppo_compact_coverage,ppo,compact,coverage
16384,16.549999237060547,episode_length,ppo_compact_coverage,ppo,compact,coverage
18432,17.90999984741211,episode_length,ppo_compact_coverage,ppo,compact,coverage
20480,13.220000267028809,episode_length,ppo_compact_coverage,ppo,compact,coverage
22528,17.020000457763672,episode_length,ppo_compact_coverage,ppo,compact,coverage
24576,12.199999809265137,episode_length,ppo_compact_coverage,ppo,compact,coverage
26624,11.770000457763672,episode_length,ppo_compact_coverage,ppo,compact,coverage
28672,11.789999961853027,episode_length,ppo_compact_coverage,ppo,compact,coverage
30720,13.119999885559082,episode_length,ppo_compact_coverage,ppo,compact,coverage
32768,17.06999969482422,episode_length,ppo_compact_coverage,ppo,compact,coverage
34816,11.979999542236328,episode_length,ppo_compact_coverage,ppo,compact,coverage
36864,17.270000457763672,episode_length,ppo_compact_coverage,ppo,compact,coverage
38912,17.15999984741211,episode_length,ppo_compact_coverage,ppo,compact,coverage
40960,24.43000030517578,episode_length,ppo_compact_coverage,ppo,compact,coverage
43008,22.239999771118164,episode_length,ppo_compact_coverage,ppo,compact,coverage
45056,15.970000267028809,episode_length,ppo_compact_coverage,ppo,compact,coverage
47104,12.130000114440918,episode_length,ppo_compact_coverage,ppo,compact,coverage
49152,12.970000267028809,episode_length,ppo_compact_coverage,ppo,compact,coverage
51200,12.399999618530273,episode_length,ppo_compact_coverage,ppo,compact,coverage
2048,-0.5835714340209961,training_reward,ppo_compact_safety,ppo,compact,safety
4096,0.34450000524520874,training_reward,ppo_compact_safety,ppo,compact,safety
6144,0.32030001282691956,training_reward,ppo_compact_safety,ppo,compact,safety
8192,0.39239999651908875,training_reward,ppo_compact_safety,ppo,compact,safety
10240,0.3504999876022339,training_reward,ppo_compact_safety,ppo,compact,safety
12288,0.38850000500679016,training_reward,ppo_compact_safety,ppo,compact,safety
14336,0.8587999939918518,training_reward,ppo_compact_safety,ppo,compact,safety
16384,0.2587999999523163,training_reward,ppo_compact_safety,ppo,compact,safety
18432,1.1540000438690186,training_reward,ppo_compact_safety,ppo,compact,safety
20480,0.031300000846385956,training_reward,ppo_compact_safety,ppo,compact,safety
22528,0.8259999752044678,training_reward,ppo_compact_safety,ppo,compact,safety
24576,1.1246000528335571,training_reward,ppo_compact_safety,ppo,compact,safety
26624,0.4788999855518341,training_reward,ppo_compact_safety,ppo,compact,safety
28672,0.6008999943733215,training_reward,ppo_compact_safety,ppo,compact,safety
30720,0.7113999724388123,training_reward,ppo_compact_safety,ppo,compact,safety
32768,1.0149999856948853,training_reward,ppo_compact_safety,ppo,compact,safety
34816,0.5995000004768372,training_reward,ppo_compact_safety,ppo,compact,safety
36864,0.9886000156402588,training_reward,ppo_compact_safety,ppo,compact,safety
38912,0.953000009059906,training_reward,ppo_compact_safety,ppo,compact,safety
40960,1.072100043296814,training_reward,ppo_compact_safety,ppo,compact,safety
43008,0.6040999889373779,training_reward,ppo_compact_safety,ppo,compact,safety
45056,0.7505999803543091,training_reward,ppo_compact_safety,ppo,compact,safety
47104,1.2382999658584595,training_reward,ppo_compact_safety,ppo,compact,safety
49152,0.7501000165939331,training_reward,ppo_compact_safety,ppo,compact,safety
51200,0.4300999939441681,training_reward,ppo_compact_safety,ppo,compact,safety
2048,36.23214340209961,episode_length,ppo_compact_safety,ppo,compact,safety
4096,28.850000381469727,episode_length,ppo_compact_safety,ppo,compact,safety
6144,18.360000610351562,episode_length,ppo_compact_safety,ppo,compact,safety
8192,12.479999542236328,episode_length,ppo_compact_safety,ppo,compact,safety
10240,12.399999618530273,episode_length,ppo_compact_safety,ppo,compact,safety
12288,15.800000190734863,episode_length,ppo_compact_safety,ppo,compact,safety
14336,15.90999984741211,episode_length,ppo_compact_safety,ppo,compact,safety
16384,16.90999984741211,episode_length,ppo_compact_safety,ppo,compact,safety
18432,19.450000762939453,episode_length,ppo_compact_safety,ppo,compact,safety
20480,17.40999984741211,episode_length,ppo_compact_safety,ppo,compact,safety
22528,14.550000190734863,episode_length,ppo_compact_safety,ppo,compact,safety
24576,18.670000076293945,episode_length,ppo_compact_safety,ppo,compact,safety
26624,26.829999923706055,episode_length,ppo_compact_safety,ppo,compact,safety
28672,19.3799991607666,episode_length,ppo_compact_safety,ppo,compact,safety
30720,19.68000030517578,episode_length,ppo_compact_safety,ppo,compact,safety
32768,21.75,episode_length,ppo_compact_safety,ppo,compact,safety
34816,14.850000381469727,episode_length,ppo_compact_safety,ppo,compact,safety
36864,17.219999313354492,episode_length,ppo_compact_safety,ppo,compact,safety
38912,22.850000381469727,episode_length,ppo_compact_safety,ppo,compact,safety
40960,18.219999313354492,episode_length,ppo_compact_safety,ppo,compact,safety
43008,16.020000457763672,episode_length,ppo_compact_safety,ppo,compact,safety
45056,12.720000267028809,episode_length,ppo_compact_safety,ppo,compact,safety
47104,12.609999656677246,episode_length,ppo_compact_safety,ppo,compact,safety
49152,12.920000076293945,episode_length,ppo_compact_safety,ppo,compact,safety
51200,12.170000076293945,episode_length,ppo_compact_safety,ppo,compact,safety
2048,-1.0,training_reward,ppo_compact_sparse,ppo,compact,sparse
4096,-0.9882352948188782,training_reward,ppo_compact_sparse,ppo,compact,sparse
6144,-0.9900000095367432,training_reward,ppo_compact_sparse,ppo,compact,sparse
8192,-0.9700000286102295,training_reward,ppo_compact_sparse,ppo,compact,sparse
10240,-0.9300000071525574,training_reward,ppo_compact_sparse,ppo,compact,sparse
12288,-0.8999999761581421,training_reward,ppo_compact_sparse,ppo,compact,sparse
14336,-0.8600000143051147,training_reward,ppo_compact_sparse,ppo,compact,sparse
16384,-0.8399999737739563,training_reward,ppo_compact_sparse,ppo,compact,sparse
18432,-0.8199999928474426,training_reward,ppo_compact_sparse,ppo,compact,sparse
20480,-0.800000011920929,training_reward,ppo_compact_sparse,ppo,compact,sparse
22528,-0.7699999809265137,training_reward,ppo_compact_sparse,ppo,compact,sparse
24576,-0.7400000095367432,training_reward,ppo_compact_sparse,ppo,compact,sparse
26624,-0.7400000095367432,training_reward,ppo_compact_sparse,ppo,compact,sparse
28672,-0.7099999785423279,training_reward,ppo_compact_sparse,ppo,compact,sparse
30720,-0.6700000166893005,training_reward,ppo_compact_sparse,ppo,compact,sparse
32768,-0.6499999761581421,training_reward,ppo_compact_sparse,ppo,compact,sparse
34816,-0.6499999761581421,training_reward,ppo_compact_sparse,ppo,compact,sparse
36864,-0.6499999761581421,training_reward,ppo_compact_sparse,ppo,compact,sparse
38912,-0.6399999856948853,training_reward,ppo_compact_sparse,ppo,compact,sparse
40960,-0.6100000143051147,training_reward,ppo_compact_sparse,ppo,compact,sparse
43008,-0.5600000023841858,training_reward,ppo_compact_sparse,ppo,compact,sparse
45056,-0.550000011920929,training_reward,ppo_compact_sparse,ppo,compact,sparse
47104,-0.5400000214576721,training_reward,ppo_compact_sparse,ppo,compact,sparse
49152,-0.5099999904632568,training_reward,ppo_compact_sparse,ppo,compact,sparse
51200,-0.49000000953674316,training_reward,ppo_compact_sparse,ppo,compact,sparse
2048,36.23214340209961,episode_length,ppo_compact_sparse,ppo,compact,sparse
4096,47.929412841796875,episode_length,ppo_compact_sparse,ppo,compact,sparse
6144,56.470001220703125,episode_length,ppo_compact_sparse,ppo,compact,sparse
8192,70.33000183105469,episode_length,ppo_compact_sparse,ppo,compact,sparse
10240,87.36000061035156,episode_length,ppo_compact_sparse,ppo,compact,sparse
12288,103.58000183105469,episode_length,ppo_compact_sparse,ppo,compact,sparse
14336,120.88999938964844,episode_length,ppo_compact_sparse,ppo,compact,sparse
16384,134.92999267578125,episode_length,ppo_compact_sparse,ppo,compact,sparse
18432,143.25,episode_length,ppo_compact_sparse,ppo,compact,sparse
20480,155.24000549316406,episode_length,ppo_compact_sparse,ppo,compact,sparse
22528,168.8800048828125,episode_length,ppo_compact_sparse,ppo,compact,sparse
24576,185.77999877929688,episode_length,ppo_compact_sparse,ppo,compact,sparse
26624,184.02999877929688,episode_length,ppo_compact_sparse,ppo,compact,sparse
28672,197.08999633789062,episode_length,ppo_compact_sparse,ppo,compact,sparse
30720,215.8300018310547,episode_length,ppo_compact_sparse,ppo,compact,sparse
32768,230.22000122070312,episode_length,ppo_compact_sparse,ppo,compact,sparse
34816,234.74000549316406,episode_length,ppo_compact_sparse,ppo,compact,sparse
36864,233.1300048828125,episode_length,ppo_compact_sparse,ppo,compact,sparse
38912,236.50999450683594,episode_length,ppo_compact_sparse,ppo,compact,sparse
40960,249.61000061035156,episode_length,ppo_compact_sparse,ppo,compact,sparse
43008,269.2099914550781,episode_length,ppo_compact_sparse,ppo,compact,sparse
45056,271.45001220703125,episode_length,ppo_compact_sparse,ppo,compact,sparse
47104,279.7799987792969,episode_length,ppo_compact_sparse,ppo,compact,sparse
49152,287.45001220703125,episode_length,ppo_compact_sparse,ppo,compact,sparse
51200,291.3699951171875,episode_length,ppo_compact_sparse,ppo,compact,sparse
2048,2.7204346656799316,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
4096,4.079100131988525,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
6144,3.6610000133514404,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
8192,2.5373001098632812,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
10240,2.655600070953369,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
12288,2.5199999809265137,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
14336,3.037400007247925,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
16384,2.858799934387207,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
18432,3.7788000106811523,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
20480,4.276000022888184,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
22528,3.0927000045776367,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
24576,2.511699914932251,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
26624,3.5532000064849854,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
28672,3.6882998943328857,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
30720,2.666100025177002,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
32768,3.183000087738037,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
34816,3.1679999828338623,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
36864,3.6542000770568848,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
38912,3.6461000442504883,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
40960,2.767699956893921,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
43008,3.907900094985962,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
45056,3.2507998943328857,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
47104,2.9458000659942627,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
49152,3.9428000450134277,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
51200,3.571500062942505,training_reward,ppo_full_grid_coverage,ppo,full_grid,coverage
2048,27.449275970458984,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
4096,27.09000015258789,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
6144,22.75,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
8192,15.470000267028809,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
10240,16.440000534057617,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
12288,15.050000190734863,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
14336,23.760000228881836,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
16384,13.920000076293945,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
18432,19.8700008392334,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
20480,22.350000381469727,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
22528,16.479999542236328,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
24576,25.030000686645508,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
26624,16.8799991607666,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
28672,16.670000076293945,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
30720,20.690000534057617,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
32768,13.899999618530273,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
34816,17.200000762939453,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
36864,14.279999732971191,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
38912,17.59000015258789,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
40960,22.530000686645508,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
43008,13.65999984741211,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
45056,11.770000457763672,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
47104,23.31999969482422,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
49152,21.6200008392334,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
51200,23.700000762939453,episode_length,ppo_full_grid_coverage,ppo,full_grid,coverage
2048,-0.3149275481700897,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
4096,0.1331000030040741,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
6144,0.4296000003814697,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
8192,-0.0364999994635582,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
10240,0.0843999981880188,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
12288,-0.04659999907016754,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
14336,0.43689998984336853,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
16384,0.08799999952316284,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
18432,-0.014399999752640724,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
20480,0.018300000578165054,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
22528,0.18060000240802765,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
24576,-0.2363000065088272,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
26624,0.5346999764442444,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
28672,0.5460000038146973,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
30720,0.6786999702453613,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
32768,0.28839999437332153,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
34816,0.7038999795913696,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
36864,0.43070000410079956,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
38912,0.8790000081062317,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
40960,0.2160000056028366,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
43008,0.42260000109672546,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
45056,1.3013999462127686,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
47104,0.5318999886512756,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
49152,0.5349000096321106,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
51200,0.7527999877929688,training_reward,ppo_full_grid_safety,ppo,full_grid,safety
2048,27.449275970458984,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
4096,27.56999969482422,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
6144,25.3700008392334,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
8192,18.100000381469727,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
10240,14.829999923706055,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
12288,15.329999923706055,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
14336,14.979999542236328,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
16384,13.0,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
18432,21.969999313354492,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
20480,19.610000610351562,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
22528,19.219999313354492,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
24576,22.540000915527344,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
26624,15.739999771118164,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
28672,14.300000190734863,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
30720,19.190000534057617,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
32768,19.530000686645508,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
34816,21.93000030517578,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
36864,15.84000015258789,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
38912,27.649999618530273,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
40960,25.700000762939453,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
43008,19.6200008392334,episode_length,ppo_full_grid_safety,ppo,full_grid,safety
